,Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
1431,STIPA PENNATA,STIPA,,pennata,NA,NA,,,kew-445508,TRUE,1.1,Accepted,Poaceae,Stipa,,pennata,,,L.,kew-445508,Accepted,FALSE,FALSE,FALSE,12/26/24
1432,STIPA PULCHRA,STIPA,,pulchra,NA,NA,,,kew-445627,TRUE,1.1,Synonym,Poaceae,Nassella,,pulchra,,,(Hitchc.) Barkworth,kew-425574,Accepted,FALSE,FALSE,FALSE,12/26/24
1433,STIPA SCABRA,STIPA,,scabra,NA,NA,,,kew-445693,TRUE,1.1,Accepted,Poaceae,Stipa,,scabra,,,Lindl.,kew-445693,Accepted,FALSE,FALSE,FALSE,12/26/24
1434,STIPA SPARTEA,STIPA,,spartea,NA,NA,,,kew-445751,TRUE,1.1,Accepted,Poaceae,Stipa,,spartea,,,Trin.,kew-445751,Accepted,FALSE,FALSE,FALSE,12/26/24
1435,STIPA SPECIOSA,STIPA,,speciosa,NA,NA,,,kew-445755,TRUE,1.1,Accepted,Poaceae,Stipa,,speciosa,,,Trin. & Rupr.,kew-445755,Accepted,FALSE,FALSE,FALSE,12/26/24
1436,STIPA VAGINATA,STIPA,,vaginata,NA,NA,,,kew-445880,TRUE,1.1,Accepted,Poaceae,Stipa,,vaginata,,,Phil.,kew-445880,Accepted,FALSE,FALSE,FALSE,12/26/24
1437,STREPTOGLOSSA LIATROIDES,STREPTOGLOSSA,,liatroides,NA,NA,,,gcc-100016,TRUE,1.1,Accepted,Compositae,Streptoglossa,,liatroides,,,(Turcz.) Dunlop,gcc-100016,Accepted,FALSE,FALSE,FALSE,12/26/24
1438,STROPHOSTYLES LEIOSPERMA,STROPHOSTYLES,,leiosperma,NA,NA,,,ild-10476,TRUE,1.1,Accepted,Leguminosae,Strophostyles,,leiosperma,,,(Torr. & A.Gray) Piper,ild-10476,Accepted,FALSE,FALSE,FALSE,12/26/24
1439,STYLOCLINE PSILOCARPHOIDES,STYLOCLINE,,psilocarphoides,NA,NA,,,gcc-93068,TRUE,1.1,Accepted,Compositae,Stylocline,,psilocarphoides,,,M.Peck,gcc-93068,Accepted,FALSE,FALSE,FALSE,12/26/24
1440,STYLOSANTHES BIFLORA,STYLOSANTHES,,biflora,NA,NA,,,ild-10487,TRUE,1.1,Accepted,Leguminosae,Stylosanthes,,biflora,,,(L.) Britton & al.,ild-10487,Accepted,FALSE,FALSE,FALSE,12/26/24
1441,STYLOSANTHES CAPITATA,STYLOSANTHES,,capitata,NA,NA,,,ild-20400,TRUE,1.1,Accepted,Leguminosae,Stylosanthes,,capitata,,,Vogel,ild-20400,Accepted,FALSE,FALSE,FALSE,12/26/24
1442,STYLOSANTHES LEIOCARPA,STYLOSANTHES,,leiocarpa,NA,NA,,,ild-10493,TRUE,1.1,Accepted,Leguminosae,Stylosanthes,,leiocarpa,,,Vogel,ild-10493,Accepted,FALSE,FALSE,FALSE,12/26/24
1443,STYLOSANTHES VISCOSA,STYLOSANTHES,,viscosa,NA,NA,,,ild-2258,TRUE,1.1,Accepted,Leguminosae,Stylosanthes,,viscosa,,,Sw.,ild-2258,Accepted,FALSE,FALSE,FALSE,12/26/24
1444,SUAEDA GLAUCA,SUAEDA,,glauca,NA,NA,,,kew-2483992,TRUE,1.1,Accepted,Amaranthaceae,Suaeda,,glauca,,,(Bunge) Bunge,kew-2483992,Accepted,FALSE,FALSE,FALSE,12/26/24
1445,SWAINSONA AFFINIS,SWAINSONA,,affinis,NA,NA,,,kew-2598458,TRUE,1.1,Unresolved,Leguminosae,Swainsona,,affinis,,,(A.T.Lee) Joy Thomps.,kew-2598458,Unresolved,FALSE,FALSE,FALSE,12/26/24
1446,SWAINSONA MICROPHYLLA,SWAINSONA,,microphylla,NA,NA,,,ild-34186,TRUE,1.1,Accepted,Leguminosae,Swainsona,,microphylla,,,A.Gray,ild-34186,Accepted,FALSE,FALSE,FALSE,12/26/24
1447,SYMPHORICARPOS ALBUS,SYMPHORICARPOS,,albus,NA,NA,,,kew-2486129,TRUE,1.1,Accepted,Caprifoliaceae,Symphoricarpos,,albus,,,(L.) S.F.Blake,kew-2486129,Accepted,FALSE,FALSE,FALSE,12/26/24
1448,SYMPHORICARPOS OCCIDENTALIS,SYMPHORICARPOS,,occidentalis,NA,NA,,,tro-6000161,TRUE,1.1,Accepted,Caprifoliaceae,Symphoricarpos,,occidentalis,,,Hook.,tro-6000161,Accepted,FALSE,FALSE,FALSE,12/26/24
1449,SYMPHYOTRICHUM DRUMMONDII,SYMPHYOTRICHUM,,drummondii,NA,NA,,,gcc-105088,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,drummondii,,,(Lindl.) G.L.Nesom,gcc-105088,Accepted,FALSE,FALSE,FALSE,12/26/24
1450,SYMPHYOTRICHUM DUMOSUM,SYMPHYOTRICHUM,,dumosum,NA,NA,,,gcc-78819,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,dumosum,,,(L.) G.L.Nesom,gcc-78819,Accepted,FALSE,FALSE,FALSE,12/26/24
1451,SYMPHYOTRICHUM ERICOIDES,SYMPHYOTRICHUM,,ericoides,NA,NA,,,gcc-21986,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,ericoides,,,(L.) G.L.Nesom,gcc-21986,Accepted,FALSE,FALSE,FALSE,12/26/24
1452,SYMPHYOTRICHUM FALCATUM,SYMPHYOTRICHUM,,falcatum,NA,NA,,,gcc-45559,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,falcatum,,,(Lindl. ex Lindl.) G.L.Nesom,gcc-45559,Accepted,FALSE,FALSE,FALSE,12/26/24
1453,SYMPHYOTRICHUM LAEVE,SYMPHYOTRICHUM,,laeve,NA,NA,,,gcc-90549,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,laeve,,,(L.) Á.Löve & D.Löve,gcc-90549,Accepted,FALSE,FALSE,FALSE,12/26/24
1454,SYMPHYOTRICHUM LANCEOLATUM,SYMPHYOTRICHUM,,lanceolatum,NA,NA,,,gcc-112167,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,lanceolatum,,,(Willd.) G.L.Nesom,gcc-112167,Accepted,FALSE,FALSE,FALSE,12/26/24
1455,SYMPHYOTRICHUM NOVAE-ANGLIAE,SYMPHYOTRICHUM,,novae-angliae,NA,NA,,,gcc-77418,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,novae-angliae,,,(L.) G.L.Nesom,gcc-77418,Accepted,FALSE,FALSE,FALSE,12/26/24
1456,SYMPHYOTRICHUM NOVI-BELGII,SYMPHYOTRICHUM,,novi-belgii,NA,NA,,,gcc-31839,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,novi-belgii,,,(L.) G.L.Nesom,gcc-31839,Accepted,FALSE,FALSE,FALSE,12/26/24
1457,SYMPHYOTRICHUM OBLONGIFOLIUM,SYMPHYOTRICHUM,,oblongifolium,NA,NA,,,gcc-5061,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,oblongifolium,,,(Nutt.) G.L.Nesom,gcc-5061,Accepted,FALSE,FALSE,FALSE,12/26/24
1458,SYMPHYOTRICHUM OOLENTANGIENSE,SYMPHYOTRICHUM,,oolentangiense,NA,NA,,,gcc-98486,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,oolentangiense,,,(Riddell) G.L.Nesom,gcc-98486,Accepted,FALSE,FALSE,FALSE,12/26/24
1459,SYMPHYOTRICHUM PILOSUM,SYMPHYOTRICHUM,,pilosum,NA,NA,,,gcc-77464,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,pilosum,,,(Willd.) G.L.Nesom,gcc-77464,Accepted,FALSE,FALSE,FALSE,12/26/24
1460,SYMPHYOTRICHUM WALTERI,SYMPHYOTRICHUM,,walteri,NA,NA,,,gcc-75831,TRUE,1.1,Accepted,Compositae,Symphyotrichum,,walteri,,,(Alexander) G.L.Nesom,gcc-75831,Accepted,FALSE,FALSE,FALSE,12/26/24
1461,SYRENIA CANA,SYRENIA,,cana,NA,NA,,,kew-2475203,TRUE,1.1,Accepted,Brassicaceae,Syrenia,,cana,,,(Piller & Mitterp.) Neilr.,kew-2475203,Accepted,FALSE,FALSE,FALSE,12/26/24
1462,TAGETES MINUTA,TAGETES,,minuta,NA,NA,,,gcc-116760,TRUE,1.1,Accepted,Compositae,Tagetes,,minuta,,,L.,gcc-116760,Accepted,FALSE,FALSE,FALSE,12/26/24
1463,TARAXACUM ALPINUM,TARAXACUM,,alpinum,NA,NA,,,gcc-107072,TRUE,1.1,Unresolved,Compositae,Taraxacum,,alpinum,,,Schur,gcc-107072,Unresolved,FALSE,FALSE,FALSE,12/26/24
1464,TARAXACUM CAMPYLODES,TARAXACUM,,campylodes,NA,NA,,,gcc-49669,TRUE,1.1,Accepted,Compositae,Taraxacum,,campylodes,,,G.E.Haglund,gcc-49669,Accepted,FALSE,FALSE,FALSE,12/26/24
1465,TARAXACUM PYRENAICUM,TARAXACUM,,pyrenaicum,NA,NA,,,gcc-77649,TRUE,1.1,Accepted,Compositae,Taraxacum,,pyrenaicum,,,Reut.,gcc-77649,Accepted,FALSE,FALSE,FALSE,12/26/24
1466,TARAXACUM TARAXACUM,TARAXACUM,,taraxacum,NA,NA,,,gcc-115797,TRUE,1.1,Synonym,Compositae,Taraxacum,,campylodes,,,G.E.Haglund,gcc-49669,Accepted,FALSE,FALSE,FALSE,12/26/24
1467,TEESDALIA NUDICAULIS,TEESDALIA,,nudicaulis,NA,NA,,,kew-2437875,TRUE,1.1,Accepted,Brassicaceae,Teesdalia,,nudicaulis,,,(L.) W.T.Aiton,kew-2437875,Accepted,FALSE,FALSE,FALSE,12/26/24
1468,TEPHROSIA MULTIJUGA,TEPHROSIA,,multijuga,NA,NA,,,ild-4967,TRUE,1.1,Accepted,Leguminosae,Tephrosia,,multijuga,,,R.G.N.Young,ild-4967,Accepted,FALSE,FALSE,FALSE,12/26/24
1469,TEPHROSIA POLYSTACHYA,TEPHROSIA,,polystachya,NA,NA,,,ild-5006,TRUE,1.1,Accepted,Leguminosae,Tephrosia,,polystachya,,,E.Mey.,ild-5006,Accepted,FALSE,FALSE,FALSE,12/26/24
1470,TEPHROSIA VIRGINIANA,TEPHROSIA,,virginiana,NA,NA,,,ild-28310,TRUE,1.1,Accepted,Leguminosae,Tephrosia,,virginiana,,,(L.) Pers.,ild-28310,Accepted,FALSE,FALSE,FALSE,12/26/24
1471,TETRANEURIS LINEARIFOLIA,TETRANEURIS,,linearifolia,NA,NA,,,gcc-50298,TRUE,1.1,Accepted,Compositae,Tetraneuris,,linearifolia,,,(Hook.) Greene,gcc-50298,Accepted,FALSE,FALSE,FALSE,12/26/24
1472,TEUCRIUM CAPITATUM,TEUCRIUM,,capitatum,NA,NA,,,kew-202749,TRUE,1.1,Accepted,Lamiaceae,Teucrium,,capitatum,,,L.,kew-202749,Accepted,FALSE,FALSE,FALSE,12/26/24
1473,TEUCRIUM CHAMAEDRYS,TEUCRIUM,,chamaedrys,NA,NA,,,kew-202772,TRUE,1.1,Accepted,Lamiaceae,Teucrium,,chamaedrys,,,L.,kew-202772,Accepted,FALSE,FALSE,FALSE,12/26/24
1474,TEUCRIUM MONTANUM,TEUCRIUM,,montanum,NA,NA,,,kew-203119,TRUE,1.1,Accepted,Lamiaceae,Teucrium,,montanum,,,L.,kew-203119,Accepted,FALSE,FALSE,FALSE,12/26/24
1475,TEUCRIUM PSEUDOCHAMAEPITYS,TEUCRIUM,,pseudochamaepitys,NA,NA,,,kew-203297,TRUE,1.1,Accepted,Lamiaceae,Teucrium,,pseudochamaepitys,,,L.,kew-203297,Accepted,FALSE,FALSE,FALSE,12/26/24
1476,THALICTRUM VENULOSUM,THALICTRUM,,venulosum,NA,NA,,,tro-27100249,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,,venulosum,,,Trel.,tro-27100249,Accepted,FALSE,FALSE,FALSE,12/26/24
1477,THELESPERMA FILIFOLIUM,THELESPERMA,,filifolium,NA,NA,,,gcc-89875,TRUE,1.1,Accepted,Compositae,Thelesperma,,filifolium,,,(Hook.) A.Gray,gcc-89875,Accepted,FALSE,FALSE,FALSE,12/26/24
1478,THEMEDA TRIANDRA,THEMEDA,,triandra,NA,NA,,,kew-446468,TRUE,1.1,Accepted,Poaceae,Themeda,,triandra,,,Forssk.,kew-446468,Accepted,FALSE,FALSE,FALSE,12/26/24
1479,THESIUM ARVENSE,THESIUM,,arvense,NA,NA,,,kew-2514583,TRUE,1.1,Accepted,Santalaceae,Thesium,,arvense,,,Horv.,kew-2514583,Accepted,FALSE,FALSE,FALSE,12/26/24
1480,THESIUM HUMIFUSUM,THESIUM,,humifusum,NA,NA,,,kew-2513633,TRUE,1.1,Accepted,Santalaceae,Thesium,,humifusum,,,DC.,kew-2513633,Accepted,FALSE,FALSE,FALSE,12/26/24
1481,THLASPI ARVENSE,THLASPI,,arvense,NA,NA,,,kew-2437621,TRUE,1.1,Accepted,Brassicaceae,Thlaspi,,arvense,,,L.,kew-2437621,Accepted,FALSE,FALSE,FALSE,12/26/24
1482,THUNBERGIA ATRIPLICIFOLIA,THUNBERGIA,,atriplicifolia,NA,NA,,,tro-101695,TRUE,1.1,Accepted,Acanthaceae,Thunbergia,,atriplicifolia,,,E. Mey. ex Nees,tro-101695,Accepted,FALSE,FALSE,FALSE,12/26/24
1483,THYMELAEA TINCTORIA,THYMELAEA,,tinctoria,NA,NA,,,kew-2518340,TRUE,1.1,Accepted,Thymelaeaceae,Thymelaea,,tinctoria,,,(Pourr.) Endl.,kew-2518340,Accepted,FALSE,FALSE,FALSE,12/26/24
1484,THYMUS ODORATISSIMUS,THYMUS,,odoratissimus,NA,NA,,,kew-205185,TRUE,1.1,Accepted,Lamiaceae,Thymus,,odoratissimus,,,Mill.,kew-205185,Accepted,FALSE,FALSE,FALSE,12/26/24
1485,THYMUS PIPERELLA,THYMUS,,piperella,NA,NA,,,kew-205250,TRUE,1.1,Accepted,Lamiaceae,Thymus,,piperella,,,L.,kew-205250,Accepted,FALSE,FALSE,FALSE,12/26/24
1486,THYMUS SERPYLLUM,THYMUS,,serpyllum,NA,NA,,,kew-205442,TRUE,1.1,Accepted,Lamiaceae,Thymus,,serpyllum,,,L.,kew-205442,Accepted,FALSE,FALSE,FALSE,12/26/24
1487,THYMUS VULGARIS,THYMUS,,vulgaris,NA,NA,,,kew-205645,TRUE,1.1,Accepted,Lamiaceae,Thymus,,vulgaris,,,L.,kew-205645,Accepted,FALSE,FALSE,FALSE,12/26/24
1488,THYRIDOLEPIS MITCHELLIANA,THYRIDOLEPIS,,mitchelliana,NA,NA,,,kew-446573,TRUE,1.1,Accepted,Poaceae,Thyridolepis,,mitchelliana,,,(Nees) S.T.Blake,kew-446573,Accepted,FALSE,FALSE,FALSE,12/26/24
1489,THYSANOTUS PATERSONII,THYSANOTUS,,patersonii,NA,NA,,,kew-290369,TRUE,1.1,Accepted,Asparagaceae,Thysanotus,,patersonii,,,R.Br.,kew-290369,Accepted,FALSE,FALSE,FALSE,12/26/24
1490,THYSANOTUS TUBEROSUS,THYSANOTUS,,tuberosus,NA,NA,,,kew-290280,TRUE,1.1,Accepted,Asparagaceae,Thysanotus,,tuberosus,,,R.Br.,kew-290280,Accepted,FALSE,FALSE,FALSE,12/26/24
1491,TIDESTROMIA LANUGINOSA,TIDESTROMIA,,lanuginosa,NA,NA,,,tro-1101049,TRUE,1.1,Accepted,Amaranthaceae,Tidestromia,,lanuginosa,,,(Nutt.) Standl.,tro-1101049,Accepted,FALSE,FALSE,FALSE,12/26/24
1492,TORILIS ARVENSIS,TORILIS,,arvensis,NA,NA,,,kew-2435694,TRUE,1.1,Accepted,Apiaceae,Torilis,,arvensis,,,(Huds.) Link,kew-2435694,Accepted,FALSE,FALSE,FALSE,12/26/24
1493,TOXICOSCORDION BREVIBRACTEATUM,TOXICOSCORDION,,brevibracteatum,NA,NA,,,kew-290114,TRUE,1.1,Accepted,Melanthiaceae,Toxicoscordion,,brevibracteatum,,,(M.E.Jones) R.R.Gates,kew-290114,Accepted,FALSE,FALSE,FALSE,12/26/24
1494,TRACHYMENE GLAUCIFOLIA,TRACHYMENE,,glaucifolia,NA,NA,,,kew-2435569,TRUE,1.1,Unresolved,Araliaceae,Trachymene,,glaucifolia,,,Benth.,kew-2435569,Unresolved,FALSE,FALSE,FALSE,12/26/24
1495,TRACHYMENE HUMILIS,TRACHYMENE,,humilis,NA,NA,,,kew-2438287,TRUE,1.1,Unresolved,Araliaceae,Trachymene,,humilis,,,Benth.,kew-2438287,Unresolved,FALSE,FALSE,FALSE,12/26/24
1496,TRACHYPOGON SPICATUS,TRACHYPOGON,,spicatus,NA,NA,,,kew-446747,TRUE,1.1,Accepted,Poaceae,Trachypogon,,spicatus,,,(L.f.) Kuntze,kew-446747,Accepted,FALSE,FALSE,FALSE,12/26/24
1497,TRADESCANTIA OCCIDENTALIS,TRADESCANTIA,,occidentalis,NA,NA,,,kew-270381,TRUE,1.1,Accepted,Commelinaceae,Tradescantia,,occidentalis,,,(Britton) Smyth,kew-270381,Accepted,FALSE,FALSE,FALSE,12/26/24
1498,TRADESCANTIA OHIENSIS,TRADESCANTIA,,ohiensis,NA,NA,,,kew-270385,TRUE,1.1,Accepted,Commelinaceae,Tradescantia,,ohiensis,,,Raf.,kew-270385,Accepted,FALSE,FALSE,FALSE,12/26/24
1499,TRAGIA BETONICIFOLIA,TRAGIA,,betonicifolia,NA,NA,,,kew-207231,TRUE,1.1,Accepted,Euphorbiaceae,Tragia,,betonicifolia,,,Nutt.,kew-207231,Accepted,FALSE,FALSE,FALSE,12/26/24
1500,TRAGIA HIERONYMI,TRAGIA,,hieronymi,NA,NA,,,kew-207332,TRUE,1.1,Accepted,Euphorbiaceae,Tragia,,hieronymi,,,Pax & K.Hoffm.,kew-207332,Accepted,FALSE,FALSE,FALSE,12/26/24
1501,TRAGIA MEYERIANA,TRAGIA,,meyeriana,NA,NA,,,kew-207396,TRUE,1.1,Accepted,Euphorbiaceae,Tragia,,meyeriana,,,Müll.Arg.,kew-207396,Accepted,FALSE,FALSE,FALSE,12/26/24
1502,TRAGOPOGON DUBIUS,TRAGOPOGON,,dubius,NA,NA,,,gcc-83755,TRUE,1.1,Accepted,Compositae,Tragopogon,,dubius,,,Scop.,gcc-83755,Accepted,FALSE,FALSE,FALSE,12/26/24
1503,TRAGOPOGON PORRIFOLIUS,TRAGOPOGON,,porrifolius,NA,NA,,,gcc-47967,TRUE,1.1,Accepted,Compositae,Tragopogon,,porrifolius,,,L.,gcc-47967,Accepted,FALSE,FALSE,FALSE,12/26/24
1504,TRAGOPOGON PRATENSIS,TRAGOPOGON,,pratensis,NA,NA,,,gcc-36930,TRUE,1.1,Accepted,Compositae,Tragopogon,,pratensis,,,L.,gcc-36930,Accepted,FALSE,FALSE,FALSE,12/26/24
1505,TRICHOCLINE SINUATA,TRICHOCLINE,,sinuata,NA,NA,,,gcc-16496,TRUE,1.1,Accepted,Compositae,Trichocline,,sinuata,,,(D.Don) Cabrera,gcc-16496,Accepted,FALSE,FALSE,FALSE,12/26/24
1506,TRICHOPHORUM CESPITOSUM,TRICHOPHORUM,,cespitosum,NA,NA,,,kew-270661,TRUE,1.1,Accepted,Cyperaceae,Trichophorum,,cespitosum,,,(L.) Hartm.,kew-270661,Accepted,FALSE,FALSE,FALSE,12/26/24
1507,TRICORYNE TENELLA,TRICORYNE,,tenella,NA,NA,,,kew-290560,TRUE,1.1,Accepted,Xanthorrhoeaceae,Tricoryne,,tenella,,,R.Br.,kew-290560,Accepted,FALSE,FALSE,FALSE,12/26/24
1508,TRIDENS FLAVUS,TRIDENS,,flavus,NA,NA,,,kew-447221,TRUE,1.1,Accepted,Poaceae,Tridens,,flavus,,,(L.) Hitchc.,kew-447221,Accepted,FALSE,FALSE,FALSE,12/26/24
1509,TRIENTALIS EUROPEA,TRIENTALIS,,europea,NA,NA,,,kew-2513563,TRUE,1.1,Synonym,Primulaceae,Lysimachia,,europaea,,,(L.) U.Manns & Anderb.,kew-2896575,Accepted,TRUE,FALSE,FALSE,12/26/24
1510,TRIFOLIUM CAMPESTRE,TRIFOLIUM,,campestre,NA,NA,,,ild-8057,TRUE,1.1,Accepted,Leguminosae,Trifolium,,campestre,,,Schreb.,ild-8057,Accepted,FALSE,FALSE,FALSE,12/26/24
1511,TRIFOLIUM DUBIUM,TRIFOLIUM,,dubium,NA,NA,,,ild-8072,TRUE,1.1,Accepted,Leguminosae,Trifolium,,dubium,,,Sibth.,ild-8072,Accepted,FALSE,FALSE,FALSE,12/26/24
1512,TRIFOLIUM HIRTUM,TRIFOLIUM,,hirtum,NA,NA,,,ild-8084,TRUE,1.1,Accepted,Leguminosae,Trifolium,,hirtum,,,All.,ild-8084,Accepted,FALSE,FALSE,FALSE,12/26/24
1513,TRIFOLIUM INCARNATUM,TRIFOLIUM,,incarnatum,NA,NA,,,ild-8086,TRUE,1.1,Accepted,Leguminosae,Trifolium,,incarnatum,,,L.,ild-8086,Accepted,FALSE,FALSE,FALSE,12/26/24
1514,TRIFOLIUM MACROCEPHALUM,TRIFOLIUM,,macrocephalum,NA,NA,,,ild-20446,TRUE,1.1,Accepted,Leguminosae,Trifolium,,macrocephalum,,,(Pursh) Poir.,ild-20446,Accepted,FALSE,FALSE,FALSE,12/26/24
1515,TRIFOLIUM MONTANUM,TRIFOLIUM,,montanum,NA,NA,,,ild-8106,TRUE,1.1,Accepted,Leguminosae,Trifolium,,montanum,,,L.,ild-8106,Accepted,FALSE,FALSE,FALSE,12/26/24
1516,TRIFOLIUM PRATENSE,TRIFOLIUM,,pratense,NA,NA,,,ild-8127,TRUE,1.1,Accepted,Leguminosae,Trifolium,,pratense,,,L.,ild-8127,Accepted,FALSE,FALSE,FALSE,12/26/24
1517,TRIFOLIUM REPENS,TRIFOLIUM,,repens,NA,NA,,,ild-8135,TRUE,1.1,Accepted,Leguminosae,Trifolium,,repens,,,L.,ild-8135,Accepted,FALSE,FALSE,FALSE,12/26/24
1518,TRIODANIS PERFOLIATA,TRIODANIS,,perfoliata,NA,NA,,,kew-356951,TRUE,1.1,Accepted,Campanulaceae,Triodanis,,perfoliata,,,(L.) Nieuwl.,kew-356951,Accepted,FALSE,FALSE,FALSE,12/26/24
1519,TRIODIA BASEDOWII,TRIODIA,,basedowii,NA,NA,,,kew-447290,TRUE,1.1,Accepted,Poaceae,Triodia,,basedowii,,,E.Pritz.,kew-447290,Accepted,FALSE,FALSE,FALSE,12/26/24
1520,TRIPLEUROSPERMUM INODORUM,TRIPLEUROSPERMUM,,inodorum,NA,NA,,,gcc-113650,TRUE,1.1,Accepted,Compositae,Tripleurospermum,,inodorum,,,(L.) Sch.Bip.,gcc-113650,Accepted,FALSE,FALSE,FALSE,12/26/24
1521,TRIPOGON LOLIIFORMIS,TRIPOGON,,loliiformis,NA,NA,,,kew-447494,TRUE,1.1,Accepted,Poaceae,Tripogon,,loliiformis,,,(F.Muell.) C.E.Hubb.,kew-447494,Accepted,FALSE,FALSE,FALSE,12/26/24
1522,TRIPTILION CAPILLATUM,TRIPTILION,,capillatum,NA,NA,,,gcc-41682,TRUE,1.1,Accepted,Compositae,Triptilion,,capillatum,,,(D.Don) Hook. & Arn.,gcc-41682,Accepted,FALSE,FALSE,FALSE,12/26/24
1523,TRISETUM FLAVESCENS,TRISETUM,,flavescens,NA,NA,,,kew-447850,TRUE,1.1,Accepted,Poaceae,Trisetum,,flavescens,,,(L.) P.Beauv.,kew-447850,Accepted,FALSE,FALSE,FALSE,12/26/24
1524,TRISETUM SPICATUM,TRISETUM,,spicatum,NA,NA,,,kew-448109,TRUE,1.1,Accepted,Poaceae,Trisetum,,spicatum,,,(L.) K.Richt.,kew-448109,Accepted,FALSE,FALSE,FALSE,12/26/24
1525,TRISTACHYA LEUCOTHRIX,TRISTACHYA,,leucothrix,NA,NA,,,kew-448287,TRUE,1.1,Accepted,Poaceae,Tristachya,,leucothrix,,,Trin. ex Nees,kew-448287,Accepted,FALSE,FALSE,FALSE,12/26/24
1526,TRITELEIA HYACINTHINA,TRITELEIA,,hyacinthina,NA,NA,,,kew-290474,TRUE,1.1,Accepted,Asparagaceae,Triteleia,,hyacinthina,,,(Lindl.) Greene,kew-290474,Accepted,FALSE,FALSE,FALSE,12/26/24
1527,TRITELEIA IXIOIDES,TRITELEIA,,ixioides,NA,NA,,,kew-290436,TRUE,1.1,Accepted,Asparagaceae,Triteleia,,ixioides,,,(Dryand. ex W.T.Aiton) Greene,kew-290436,Accepted,FALSE,FALSE,FALSE,12/26/24
1528,TROPAEOLUM TRICOLOR,TROPAEOLUM,,tricolor,NA,NA,,,kew-2522079,TRUE,1.1,Accepted,Tropaeolaceae,Tropaeolum,,tricolor,,,Sweet,kew-2522079,Accepted,FALSE,FALSE,FALSE,12/26/24
1529,TROPIDOCARPUM GRACILE,TROPIDOCARPUM,,gracile,NA,NA,,,tro-4101532,TRUE,1.1,Accepted,Brassicaceae,Tropidocarpum,,gracile,,,Hook.,tro-4101532,Accepted,FALSE,FALSE,FALSE,12/26/24
1531,TURNERA SIDOIDES,TURNERA,,sidoides,NA,NA,,,tro-33100102,TRUE,1.1,Accepted,Passifloraceae,Turnera,,sidoides,,,L.,tro-33100102,Accepted,FALSE,FALSE,FALSE,12/26/24
1532,ULEX PARVIFLORUS,ULEX,,parviflorus,NA,NA,,,ild-8477,TRUE,1.1,Accepted,Leguminosae,Ulex,,parviflorus,,,Pourr.,ild-8477,Accepted,FALSE,FALSE,FALSE,12/26/24
1533,ULMUS ALATA,ULMUS,,alata,NA,NA,,,tro-33300011,TRUE,1.1,Accepted,Ulmaceae,Ulmus,,alata,,,Michx.,tro-33300011,Accepted,FALSE,FALSE,FALSE,12/26/24
1534,UROCHLOA RAMOSA,UROCHLOA,,ramosa,NA,NA,,,kew-449539,TRUE,1.1,Synonym,Poaceae,Brachiaria,,ramosa,,,(L.) Stapf,kew-399726,Accepted,FALSE,FALSE,FALSE,12/26/24
1535,URTICA DIOICA,URTICA,,dioica,NA,NA,,,kew-2448560,TRUE,1.1,Accepted,Urticaceae,Urtica,,dioica,,,L.,kew-2448560,Accepted,FALSE,FALSE,FALSE,12/26/24
1536,VACCINIUM MYRTILLUS,VACCINIUM,,myrtillus,NA,NA,,,kew-2457648,TRUE,1.1,Accepted,Ericaceae,Vaccinium,,myrtillus,,,L.,kew-2457648,Accepted,FALSE,FALSE,FALSE,12/26/24
1537,VACCINIUM TENELLUM,VACCINIUM,,tenellum,NA,NA,,,tro-12300684,TRUE,1.1,Accepted,Ericaceae,Vaccinium,,tenellum,,,Aiton,tro-12300684,Accepted,FALSE,FALSE,FALSE,12/26/24
1538,VACCINIUM ULIGINOSUM,VACCINIUM,,uliginosum,NA,NA,,,kew-2457998,TRUE,1.1,Accepted,Ericaceae,Vaccinium,,uliginosum,,,L.,kew-2457998,Accepted,FALSE,FALSE,FALSE,12/26/24
1539,VACCINIUM VITIS-IDAEA,VACCINIUM,,vitis-idaea,NA,NA,,,kew-2457314,TRUE,1.1,Accepted,Ericaceae,Vaccinium,,vitis-idaea,,,L.,kew-2457314,Accepted,FALSE,FALSE,FALSE,12/26/24
1540,VALERIANA CRISPA,VALERIANA,,crispa,NA,NA,,,tro-33500076,TRUE,1.1,Accepted,Caprifoliaceae,Valeriana,,crispa,,,Ruiz & Pav.,tro-33500076,Accepted,FALSE,FALSE,FALSE,12/26/24
