"","site_code","Taxon","mean.before.control","mean.before.drought","mean.after.control","mean.after.drought","drought.after.minus.before","control.after.minus.before","cover.change","mean.after.drought.plus","mean.before.drought.plus","mean.after.control.plus","mean.before.control.plus","drought.after.minus.before.plus","control.after.minus.before.plus","cover.change.plus","relative.cover.change","log.fold.change.cover"
"695","scruzl.us","VULPIA MYUROS",6,6,31.55694768,22.72727275,16.72727275,25.55694768,-8.82967493,22.72727285,6.0000001,31.55694778,6.0000001,16.72727275,25.55694768,-8.82967493,-1.47161246380646,0.72019870262624
"696","sand.us","PANICUM ACUMINATUM",7,6,0,0,-6,-7,1,1e-07,6.0000001,1e-07,7.0000001,-6,-7,1,0.166666663888889,1.16666666388889
"697","cerrillos.ar","CORDOBIA ARGENTEA",20.005,6.043333333,16.46333333,8.753333333,2.71,-3.54166667,6.25166667,8.753333433,6.043333433,16.46333343,20.0050001,2.71,-3.54166667,6.25166667,1.03447323225,1.76002039060491
"698","allmendb.ch","SANGUISORBA MINOR",4.5,6.083333333,2.666666667,2.5,-3.583333333,-1.833333333,-1.75,2.5000001,6.083333433,2.666666767,4.5000001,-3.583333333,-1.833333333,-1.75,-0.287671228163633,0.693493156381049
"699","allmendb.ch","CENTAUREA SCABIOSA",5.5,6.083333333,5.166666667,7.25,1.166666667,-0.333333333,1.5,7.2500001,6.083333433,5.166666767,5.5000001,1.166666667,-0.333333333,1.5,0.246575338425971,1.26866990234637
"700","cowidrt.ca","DACTYLIS GLOMERATA",13.8,6.2,6.75,4.25,-1.95,-7.05,5.1,4.2500001,6.2000001,6.7500001,13.8000001,-1.95,-7.05,5.1,0.822580631893861,1.40143369152075
"701","sevblack.us","SALSOLA KALI",0,6.25,4.05,0.65,-5.6,4.05,-9.65,0.6500001,6.2500001,4.0500001,1e-07,-5.6,4.05,-9.65,-1.543999975296,2.56790152513823e-09
"702","marcdrt.ar","AMBROSIA TENUIFOLIA",18.25,6.25,1.333333333,1,-5.25,-16.916666667,11.666666667,1.0000001,6.2500001,1.333333433,18.2500001,-5.25,-16.916666667,11.666666667,1.86666663685333,2.1900000322575
"703","allmendo.ch","LINUM CATHARTICUM",5.416666667,6.25,2.083333333,1.666666667,-4.583333333,-3.333333334,-1.249999999,1.666666767,6.2500001,2.083333433,5.416666767,-4.583333333,-3.333333334,-1.249999999,-0.19999999664,0.693333343652266
"704","hard.us","ACHILLEA MILLEFOLIUM",0,6.25,1,2,-4.25,1,-5.25,2.0000001,6.2500001,1.0000001,1e-07,-4.25,1,-5.25,-0.83999998656,3.19999978880002e-08
"705","allmendo.ch","PRUNELLA VULGARIS",5.75,6.25,7.916666667,4.166666667,-2.083333333,2.166666667,-4.25,4.166666767,6.2500001,7.916666767,5.7500001,-2.083333333,2.166666667,-4.25,-0.67999998912,0.484210532512532
"706","paike.ar","NARDOPHYLLUM BRYOIDES",6.666666667,6.333333333,6.666666667,6.333333333,0,0,0,6.333333433,6.333333433,6.666666767,6.666666767,0,0,0,0,1
"707","rhijn.nl","ARRHENATHERUM ELATIUS",11.83333333,6.333333333,8.333333333,20,13.666666667,-3.499999997,17.166666664,20.0000001,6.333333433,8.333333433,11.83333343,13.666666667,-3.499999997,17.166666664,2.7105262727133,4.48421046116995
"708","kernb.ca","FESTUCA ALTAICA",10.33333333,6.333333333,9,22.33333333,15.999999997,-1.33333333,17.333333327,22.33333343,6.333333433,9.0000001,10.33333343,15.999999997,-1.33333333,17.333333327,2.73684206119391,4.0487328901692
"709","cedarsav.us","POA PRATENSIS",5.857142857,6.4,5.4,5.6,-0.800000000000001,-0.457142857,-0.342857143000001,5.6000001,6.4000001,5.4000001,5.857142957,-0.800000000000001,-0.457142857,-0.342857143000001,-0.0535714277566965,0.949074074797653
"710","brookdale.ca","GALIUM BOREALE",6.5,6.5,1.283333333,1.333333333,-5.166666667,-5.216666667,0.0499999999999998,1.333333433,6.5000001,1.283333433,6.5000001,-5.166666667,-5.216666667,0.0499999999999998,0.00769230757396447,1.03896103593523
"711","marcdrt.ar","LATHYRUS CRASSIPES",2,6.666666667,7,1,-5.666666667,5,-10.666666667,1.0000001,6.666666767,7.0000001,2.0000001,-5.666666667,5,-10.666666667,-1.59999997597,0.0428571480284694
"712","brookdale.ca","THALICTRUM VENULOSUM",5,6.666666667,1,1.75,-4.916666667,-4,-0.916666667,1.7500001,6.666666767,1.0000001,5.0000001,-4.916666667,-4,-0.916666667,-0.137499997980625,1.31249995024688
"713","matador.ca","PASCOPYRUM SMITHII",3.333333333,6.666666667,3.666666667,5.333333333,-1.333333334,0.333333334,-1.666666668,5.333333433,6.666666767,3.666666767,3.333333433,-1.333333334,0.333333334,-1.666666668,-0.2499999964375,0.72727273176281
"714","milparinka.au","RHODANTHE FLORIBUNDA",4.666666667,6.666666667,0,0,-6.666666667,-4.666666667,-2,1e-07,6.666666767,1e-07,4.666666767,-6.666666667,-4.666666667,-2,-0.299999995485,0.700000004515
"715","rhijn.nl","ANTHOXANTHUM ODORATUM",6.666666667,6.666666667,8.75,0,-6.666666667,2.083333333,-8.75,1e-07,6.666666767,8.7500001,6.666666767,-6.666666667,2.083333333,-8.75,-1.31249998024688,1.14285712979592e-08
"716","sevmixed.us","CHONDROSUM GRACILE",7.833333333,6.8,4.975,1.65,-5.15,-2.858333333,-2.291666667,1.6500001,6.8000001,4.9750001,7.833333433,-5.15,-2.858333333,-2.291666667,-0.337009799014562,0.382057360269311
"717","credoj.au","STIPA NITIDA",0.5,6.833333333,0.5,8.5,1.666666667,0,1.666666667,8.5000001,6.833333433,0.5000001,0.5000001,1.666666667,0,1.666666667,0.243902435515764,1.24390243551576
"718","oreaa.us","ELYMUS ELYMOIDES",3,6.9,3.75,7.7,0.8,0.75,0.0499999999999998,7.7000001,6.9000001,3.7500001,3.0000001,0.8,0.75,0.0499999999999998,0.00724637670657422,0.892753627795841
"719","oreaa.us","FESTUCA IDAHOENSIS",16.5,6.9,7.7,9.1,2.2,-8.8,11,9.1000001,6.9000001,7.7000001,16.5000001,2.2,-8.8,11,1.59420287544634,2.82608692704523
"720","sevmixed.us","HILARIA JAMESII",5.4,6.925,3.314285714,0.85,-6.075,-2.085714286,-3.989285714,0.8500001,6.9250001,3.314285814,5.4000001,-6.075,-2.085714286,-3.989285714,-0.576070130887074,0.199987569677325
"721","baddrt.de","EPILOBIUM TETRAGONUM",5.7,7,0.812,0.8,-6.2,-4.888,-1.312,0.8000001,7.0000001,0.8120001,5.7000001,-6.2,-4.888,-1.312,-0.18742856875102,0.802251939352707
"722","baddrt.de","APERA SPICA-VENTI",1.775,7,4.7625,9.366666667,2.366666667,2.9875,-0.620833333,9.366666767,7.0000001,4.7625001,1.7750001,2.366666667,2.9875,-0.620833333000001,-0.0886904748758505,0.498712676759831
"723","lygraold.no","TRICHOPHORUM CESPITOSUM",4,7,12.5,12.5,5.5,8.5,-3,12.5000001,7.0000001,12.5000001,4.0000001,5.5,8.5,-3,-0.42857142244898,0.57142857755102
"724","rhijn.nl","DACTYLIS GLOMERATA",7,7,15.83333333,20,13,8.83333333,4.16666667,20.0000001,7.0000001,15.83333343,7.0000001,13,8.83333333,4.16666667,0.595238087210885,1.26315789334072
"725","cowidrt.ca","ANTHOXANTHUM ODORATUM",8.5,7.2,3.333333333,3.4,-3.8,-5.166666667,1.366666667,3.4000001,7.2000001,3.333333433,8.5000001,-3.8,-5.166666667,1.366666667,0.189814812224794,1.20416666352088
"726","allmendo.ch","FESTUCA OVINA",7.083333333,7.25,5.416666667,7.083333333,-0.166666667,-1.666666666,1.499999999,7.083333433,7.2500001,5.416666767,7.083333433,-0.166666667,-1.666666666,1.499999999,0.206896548732461,1.27763041022734
"727","purdue.us","SYMPHYOTRICHUM PILOSUM",9.2,7.25,7.2,7.5,0.25,-2,2.25,7.5000001,7.2500001,7.2000001,9.2000001,0.25,-2,2.25,0.310344823305588,1.32183907586097
"728","matador.ca","NASSELLA VIRIDULA",10.66666667,7.333333333,22.66666667,18.66666667,11.333333337,12,-0.666666662999999,18.66666677,7.333333433,22.66666677,10.66666677,11.333333337,12,-0.666666663000001,-0.0909090891735539,1.19786095906128
"729","cedartrait.us","SCHIZACHYRIUM SCOPARIUM",9.555555556,7.4,10.11111111,6,-1.4,0.555555554,-1.955555554,6.0000001,7.4000001,10.11111121,9.555555656,-1.4,0.555555554,-1.955555554,-0.264264260482915,0.766260769237353
"730","elvadrt.ee","HELICTOTRICHON PUBESCENS",4,7.5,1.333333333,1.5,-6,-2.666666667,-3.333333333,1.5000001,7.5000001,1.333333433,4.0000001,-6,-2.666666667,-3.333333333,-0.444444438474074,0.60000000215
"731","cedartrait.us","SORGHASTRUM NUTANS",6.6,7.5,15,2,-5.5,8.4,-13.9,2.0000001,7.5000001,15.0000001,6.6000001,-5.5,8.4,-13.9,-1.85333330862222,0.117333338631111
"732","sand.us","SCHIZACHYRIUM SCOPARIUM",6,7.5,14,9,1.5,8,-6.5,9.0000001,7.5000001,14.0000001,6.0000001,1.5,8,-6.5,-0.866666655111111,0.514285718040816
"733","elvadrt.ee","ANTHOXANTHUM ODORATUM",1.666666667,7.666666667,1.333333333,1.5,-6.166666667,-0.333333334,-5.833333333,1.5000001,7.666666767,1.333333433,1.666666767,-6.166666667,-0.333333334,-5.833333333,-0.760869555216446,0.244565226936614
"734","lygraint.no","PLEUROZIUM SCHREBERI",10.66666667,7.666666667,24.66666667,8,0.333333333,14,-13.666666667,8.0000001,7.666666767,24.66666677,10.66666677,0.333333332999999,14,-13.666666667,-1.78260867236673,0.45123384475436
"735","lygraint.no","TRICHOPHORUM CESPITOSUM",4.666666667,7.666666667,6.5,11,3.333333333,1.833333333,1.5,11.0000001,7.666666767,6.5000001,4.666666767,3.333333333,1.833333333,1.5,0.195652171352552,1.03010033663129
"736","yarradrt.au","HYPOCHAERIS RADICATA",14.565,7.966666667,1,1,-6.966666667,-13.565,6.598333333,1.0000001,7.966666767,1.0000001,14.5650001,-6.966666667,-13.565,6.598333333,0.828242667351421,1.82824266735142
"737","esw.ca","SYMPHYOTRICHUM LANCEOLATUM",12.5,8,3,1,-7,-9.5,2.5,1.0000001,8.0000001,3.0000001,12.5000001,-7,-9.5,2.5,0.31249999609375,0.520833365711804
"738","cedarsav.us","EUTHAMIA GRAMINIFOLIA",5.5,8,4.333333333,4,-4,-1.166666667,-2.833333333,4.0000001,8.0000001,4.333333433,5.5000001,-4,-1.166666667,-2.833333333,-0.354166662197917,0.634615389490385
"739","sand.us","EUPHORBIA PUBENTISSIMA",12,8,3.666666667,5,-3,-8.333333333,5.333333333,5.0000001,8.0000001,3.666666767,12.0000001,-3,-8.333333333,5.333333333,0.666666658291667,2.04545452186984
"740","kernnu.ca","GALIUM BOREALE",2,8,1,8,0,-1,1,8.0000001,8.0000001,1.0000001,2.0000001,0,-1,1,0.1249999984375,1.99999990000001
"741","lygraold.no","VACCINIUM MYRTILLUS",2,8,3,15,7,1,6,15.0000001,8.0000001,3.0000001,2.0000001,7,1,6,0.749999990625,1.25000001354167
"742","matador.ca","KRASCHENINNIKOVIA LANATA",1.5,8,5.333333333,21,13,3.833333333,9.166666667,21.0000001,8.0000001,5.333333433,1.5000001,13,3.833333333,9.166666667,1.14583331905208,0.738281279709228
"743","cerrillos.ar","GOUINIA PARAGUAYENSIS",2.505,8.13,2.815,7.5,-0.630000000000001,0.31,-0.940000000000001,7.5000001,8.1300001,2.8150001,2.5050001,-0.63,0.31,-0.94,-0.115621154789408,0.820918515596018
"744","nnss.us","AMBROSIA DUMOSA",9.93746907,8.48419605,7.60434813,4.71178322,-3.77241283,-2.33312094,-1.43929189,4.71178332,8.48419615,7.60434823,9.93746917,-3.77241283,-2.33312094,-1.43929189,-0.169643872507592,0.725752277841055
"745","brookdale.ca","ROSA ACICULARIS",8.666666667,8.5,1.516666667,1.566666667,-6.933333333,-7.15,0.216666666999999,1.566666767,8.5000001,1.516666767,8.666666767,-6.933333333,-7.15,0.216666666999999,0.0254901958177623,1.05322128609397
"746","cedartrait.us","PETALOSTEMON PURPUREUS",9.1,8.7,5.777777778,5.666666667,-3.033333333,-3.322222222,0.288888889000001,5.666666767,8.7000001,5.777777878,9.1000001,-3.033333333,-3.322222222,0.288888889000001,0.0332056190436137,1.02586206881624
"747","ciempoz.es","THYMUS VULGARIS",8.98,8.71,8.52375,7.914166667,-0.795833333000001,-0.456250000000001,-0.339583333,7.914166767,8.7100001,8.5237501,8.9800001,-0.795833333,-0.456250000000001,-0.339583332999999,-0.0389877530541015,0.957266080297329
"748","baddrt.de","TARAXACUM TARAXACUM",7.25,8.75,2.24,7.06,-1.69,-5.01,3.32,7.0600001,8.7500001,2.2400001,7.2500001,-1.69,-5.01,3.32,0.379428567092245,2.61147951841755
"749","kiskun.hu","STIPA PENNATA",9.6,8.8,8.4,6.2,-2.6,-1.2,-1.4,6.2000001,8.8000001,8.4000001,9.6000001,-2.6,-1.2,-1.4,-0.159090907283058,0.805194807833671
"750","brookdale.ca","ANDROPOGON GERARDII",19.83333333,9,2.875,2.611111111,-6.388888889,-16.95833333,10.569444441,2.611111211,9.0000001,2.8750001,19.83333343,-6.388888889,-16.95833333,10.569444441,1.17438270261797,2.00143137754104
"751","cedartrait.us","LESPEDEZA CAPITATA",5.3,9,2.333333333,2.75,-6.25,-2.966666667,-3.283333333,2.7500001,9.0000001,2.333333433,5.3000001,-6.25,-2.966666667,-3.283333333,-0.36481481072428,0.694047620023564
"752","ukulingadrt.za","HETEROPOGON CONTORTUS",11.5,9,0,6,-3,-11.5,8.5,6.0000001,9.0000001,1e-07,11.5000001,-3,-11.5,8.5,0.944444433950618,76666667.7592593
"753","cedartrait.us","SOLIDAGO RIGIDA",12.33333333,9,20,9,0,7.66666667,-7.66666667,9.0000001,9.0000001,20.0000001,12.33333343,0,7.66666667,-7.66666667,-0.851851842757202,0.616666668416667
"754","lygraold.no","VACCINIUM VITIS-IDAEA",4.666666667,9,4.333333333,10.33333333,1.33333333,-0.333333334000001,1.666666664,10.33333343,9.0000001,4.333333433,4.666666767,1.33333333,-0.333333334000001,1.666666664,0.185185182831276,1.23646723244096
"755","sand.us","PITYOPSIS ASPERA",9,9,6,12.66666667,3.66666667,-3,6.66666667,12.66666677,9.0000001,6.0000001,9.0000001,3.66666667,-3,6.66666667,0.740740732880658,2.11111109314815
"756","cedartrait.us","COREOPSIS PALMATA",17.25,9,25,13,4,7.75,-3.75,13.0000001,9.0000001,25.0000001,17.2500001,4,7.75,-3.75,-0.416666662037037,0.99666666505037
"757","brookdale.ca","ARTEMISIA LUDOVICIANA",12,9.166666667,1.25,1.95,-7.216666667,-10.75,3.533333333,1.9500001,9.166666767,1.2500001,12.0000001,-7.216666667,-10.75,3.533333333,0.385454541199207,2.04218175420012
"758","brookdale.ca","ANEMONASTRUM CANADENSE",6.944444444,9.166666667,2,2.4375,-6.729166667,-4.944444444,-1.784722223,2.4375001,9.166666767,2.0000001,6.944444544,-6.729166667,-4.944444444,-1.784722223,-0.194696967650771,0.923295449389946
"759","allmendb.ch","PRUNELLA VULGARIS",13.58333333,9.166666667,17.83333333,14.08333333,4.916666663,4.25,0.666666663000003,14.08333343,9.166666767,17.83333343,13.58333343,4.916666663,4.25,0.666666663000001,0.0727272715312398,1.17022089780312
"760","cedarsav.us","AMORPHA CANESCENS",9.5,9.333333333,2.333333333,6.75,-2.583333333,-7.166666667,4.583333334,6.7500001,9.333333433,2.333333433,9.5000001,-2.583333333,-7.166666667,4.583333334,0.491071423398916,2.94451522352371
"761","lygraint.no","VACCINIUM VITIS-IDAEA",12.66666667,9.333333333,13,7,-2.333333333,0.33333333,-2.666666663,7.0000001,9.333333433,13.0000001,12.66666677,-2.333333333,0.33333333,-2.666666663,-0.285714282270408,0.730769233745456
"762","scruzm.us","BRIZA MAXIMA",6.44743045,9.407574067,2.45535715,3.6697248,-5.737849267,-3.9920733,-1.745775967,3.6697249,9.407574167,2.45535725,6.44743055,-5.737849267,-3.9920733,-1.745775967,-0.185571321151403,1.02430157485079
"763","cedarsav.us","AMBROSIA PSILOSTACHYA",4.666666667,9.5,0,0,-9.5,-4.666666667,-4.833333333,1e-07,9.5000001,1e-07,4.666666767,-9.5,-4.666666667,-4.833333333,-0.50877192443398,0.49122807556602
"764","cedarsav.us","ANDROPOGON GERARDII",7.666666667,9.75,17.14285714,8.8,-0.949999999999999,9.476190473,-10.426190473,8.8000001,9.7500001,17.14285724,7.666666767,-0.949999999999999,9.476190473,-10.426190473,-1.06935285805792,0.403646727088827
"765","allmendb.ch","BRACHYPODIUM PINNATUM",12,9.75,18.58333333,13,3.25,6.58333333,-3.33333333,13.0000001,9.7500001,18.58333343,12.0000001,3.25,6.58333333,-3.33333333,-0.341880338031997,0.860986547573757
"766","cmss.us","ASTRAGALUS MISER",2,10,6.333333333,2,-8,4.333333333,-12.333333333,2.0000001,10.0000001,6.333333433,2.0000001,-8,4.333333333,-12.333333333,-1.23333332096667,0.0631578994271468
"767","cerrillos.ar","SETARIA PAMPEANA",14.16666667,10,20.00333333,3.75,-6.25,5.83666666,-12.08666666,3.7500001,10.0000001,20.00333343,14.16666677,-6.25,5.83666666,-12.08666666,-1.20866665391333,0.265580741624006
"768","rhijn.nl","PLANTAGO LANCEOLATA",12.5,10,5.833333333,4,-6,-6.666666667,0.666666667,4.0000001,10.0000001,5.833333433,12.5000001,-6,-6.666666667,0.666666667,0.0666666660333334,0.857142862212245
"769","teshio.jp","PHALARIS ARUNDINACEA",40,10,25,12.5,2.5,-15,17.5,12.5000001,10.0000001,25.0000001,40.0000001,2.5,-15,17.5,1.7499999825,1.999999993
"770","milparinka.au","SCLEROLAENA ERIACANTHA",1,10,0,0,-10,-1,-9,1e-07,10.0000001,1e-07,1.0000001,-10,-1,-9,-0.899999991,0.100000009
"771","cobar.au","HORDEUM MURINUM",3,10,0,0,-10,-3,-7,1e-07,10.0000001,1e-07,3.0000001,-10,-3,-7,-0.699999993,0.300000007
"772","naposta.ar","STIPA CAUDATA",10,10,0,0,-10,-10,0,1e-07,10.0000001,1e-07,10.0000001,-10,-10,0,0,1
"773","cdpt_drt.us","PSORALIDIUM TENUIFLORUM",0.3,10.2,1.666666667,6.366666667,-3.833333333,1.366666667,-5.2,6.366666767,10.2000001,1.666666767,0.3000001,-3.833333333,1.366666667,-5.2,-0.50980391657055,0.112352972532891
"774","kiskun.hu","FESTUCA VAGINATA",12,10.2,17.4,17.6,7.4,5.4,2,17.6000001,10.2000001,17.4000001,12.0000001,7.4,5.4,2,0.196078429450212,1.18999323684707
"775","sand.us","VACCINIUM TENELLUM",12.33333333,10.5,15.66666667,23.5,13,3.33333334,9.66666666,23.5000001,10.5000001,15.66666677,12.33333343,13,3.33333334,9.66666666,0.920634911232049,1.76190475481063
"776","rhijn.nl","VERONICA CHAMAEDRYS",3.666666667,10.66666667,2,4,-6.66666667,-1.666666667,-5.000000003,4.0000001,10.66666677,2.0000001,3.666666767,-6.66666667,-1.666666667,-5.000000003,-0.468749995740234,0.687499994964844
"777","ukulingadrt.za","DIHETEROPOGON AMPLECTENS",8,10.66666667,3,5,-5.66666667,-5,-0.66666667,5.0000001,10.66666677,3.0000001,8.0000001,-5.66666667,-5,-0.666666669999999,-0.0624999997070311,1.24999998684896
"778","cdpt_drt.us","BOUTELOUA GRACILIS",11.66666667,10.66666667,15,12.83333333,2.16666666,3.33333333,-1.16666667,12.83333343,10.66666677,15.0000001,11.66666677,2.16666666,3.33333333,-1.16666667,-0.10937499925293,0.935763888922056
"779","purdue.us","SYMPHYOTRICHUM NOVAE-ANGLIAE",14.85714286,10.75,16.71428571,16.66666667,5.91666667,1.85714285,4.05952382,16.66666677,10.7500001,16.71428581,14.85714296,5.91666667,1.85714285,4.05952382,0.37763011927786,1.37812230572852
"780","cdpt_drt.us","HESPEROSTIPA COMATA",13.66666667,10.83333333,10.16666667,15.5,4.66666667,-3.5,8.16666667,15.5000001,10.83333343,10.16666677,13.66666677,4.66666667,-3.5,8.16666667,0.753846147427219,1.92332912012672
"781","credoj.au","SIDA INTRICATA",1.25,11,0,0.5,-10.5,-1.25,-9.25,0.5000001,11.0000001,1e-07,1.2500001,-10.5,-1.25,-9.25,-0.840909083264463,568181.972107446
"782","brookdale.ca","HELIOPSIS HELIANTHOIDES",16.875,11,0,2,-9,-16.875,7.875,2.0000001,11.0000001,1e-07,16.8750001,-9,-16.875,7.875,0.715909084400827,30681819.6188016
"783","nplatte.us","POA SECUNDA",0,11,2,2,-9,2,-11,2.0000001,11.0000001,2.0000001,1e-07,-9,2,-11,-0.999999990909091,9.09090900826446e-09
"784","cowidrt.ca","SYMPHORICARPOS ALBUS",16.25,11,10.5,7.8,-3.2,-5.75,2.55,7.8000001,11.0000001,10.5000001,16.2500001,-3.2,-5.75,2.55,0.231818179710744,1.09740259779727
"785","cedartrait.us","MONARDA FISTULOSA",3,11,2,8,-3,-1,-2,8.0000001,11.0000001,2.0000001,3.0000001,-3,-1,-2,-0.181818180165289,1.09090907644628
"786","sand.us","CARPHEPHORUS BELLIDIFOLIUS",0,11,7,10,-1,7,-8,10.0000001,11.0000001,7.0000001,1e-07,-1,7,-8,-0.727272720661157,1.29870128132906e-08
"787","cedartrait.us","ROSA ARKANSANA",9,11,12,15,4,3,1,15.0000001,11.0000001,12.0000001,9.0000001,4,3,1,0.0909090900826446,1.02272727308884
"788","kernnu.ca","FESTUCA ALTAICA",10.33333333,11,48.33333333,28.33333333,17.33333333,38,-20.66666667,28.33333343,11.0000001,48.33333343,10.33333343,17.33333333,38,-20.66666667,-1.87878786201102,0.55067920677439
"789","ethadb.au","TRIODIA BASEDOWII",7,11,36,31.5,20.5,29,-8.5,31.5000001,11.0000001,36.0000001,7.0000001,20.5,29,-8.5,-0.772727265702479,0.556818184931703
"790","purdue.us","SOLIDAGO SPECIOSA",19,11,5,0,-11,-14,3,1e-07,11.0000001,5.0000001,19.0000001,-11,-14,3,0.272727270247934,3.45454537223141e-08
"791","brookdale.ca","BROMUS INERMIS",9.666666667,11.25,3.1,3.65,-7.6,-6.566666667,-1.033333333,3.6500001,11.2500001,3.1000001,9.666666767,-7.6,-6.566666667,-1.033333333,-0.0918518510057614,1.01170847926638
"792","sand.us","CHAMAECRISTA FASCICULATA",10,11.5,0,0,-11.5,-10,-1.5,1e-07,11.5000001,1e-07,10.0000001,-11.5,-10,-1.5,-0.13043478147448,0.86956521852552
"793","esw.ca","TRIFOLIUM PRATENSE",10.33333333,11.66666667,3,12.33333333,0.666666660000001,-7.33333333,7.99999999,12.33333343,11.66666677,3.0000001,10.33333343,0.666666660000001,-7.33333333,7.99999999,0.685714278783674,3.64126975024611
"794","ukulingadrt.za","CYMBOPOGON CAESIUS",9,12,8.166666667,6.5,-5.5,-0.833333333000001,-4.666666667,6.5000001,12.0000001,8.166666767,9.0000001,-5.5,-0.833333333000001,-4.666666667,-0.388888885675926,0.596938779018222
"795","cedartrait.us","SOLIDAGO NEMORALIS",10.14285714,12,10,7,-5,-0.14285714,-4.85714286,7.0000001,12.0000001,10.0000001,10.14285724,-5,-0.14285714,-4.85714286,-0.404761901626984,0.591666669938492
"796","sand.us","SYMPHYOTRICHUM WALTERI",12,12,13,0,-12,1,-13,1e-07,12.0000001,13.0000001,12.0000001,-12,1,-13,-1.08333332430556,7.69230763313609e-09
"797","mattheis.ca","KOELERIA MACRANTHA",5.5,12.33333333,23.75,10,-2.33333333,18.25,-20.58333333,10.0000001,12.33333343,23.7500001,5.5000001,-2.33333333,18.25,-20.58333333,-1.66891890556793,0.187766717111829
"798","kernb.ca","ARTEMISIA LUDOVICIANA",1,12.5,1,3,-9.5,0,-9.5,3.0000001,12.5000001,1.0000001,1.0000001,-9.5,0,-9.5,-0.75999999392,0.24000000608
"799","quilpie.au","CENTIPEDA CUNNINGHAMII",8,12.5,4,3.333333333,-9.166666667,-4,-5.166666667,3.333333433,12.5000001,4.0000001,8.0000001,-9.166666667,-4,-5.166666667,-0.413333330053333,0.533333338346667
"800","cdpt_drt.us","ARTEMISIA FRIGIDA",6.2,12.5,4.666666667,11.5,-1,-1.533333333,0.533333333,11.5000001,12.5000001,4.666666767,6.2000001,-1,-1.533333333,0.533333333,0.0426666662986667,1.22228570857114
"801","elvadrt.ee","FRAGARIA VESCA",14.33333333,12.5,14,12.33333333,-0.16666667,-0.33333333,0.166666660000001,12.33333343,12.5000001,14.0000001,14.33333343,-0.16666667,-0.33333333,0.166666660000001,0.0133333326933334,1.0101587295922
"802","brokenh.au","LEMOORIA BURKITTII",3,12.5,0,0,-12.5,-3,-9.5,1e-07,12.5000001,1e-07,3.0000001,-12.5,-3,-9.5,-0.75999999392,0.24000000608
"803","brookdale.ca","SONCHUS ASPER",12.33333333,12.5,0,0,-12.5,-12.33333333,-0.16666667,1e-07,12.5000001,1e-07,12.33333343,-12.5,-12.33333333,-0.16666667,-0.0133333334933333,0.986666666506667
"804","baddrt.de","CIRSIUM ARVENSE",10.5,12.6,3.277777778,3.3,-9.3,-7.222222222,-2.077777778,3.3000001,12.6000001,3.277777878,10.5000001,-9.3,-7.222222222,-2.077777778,-0.164902996945214,0.838983051949932
"805","paike.ar","POA SPICIFORMIS",15,12.66666667,15.33333333,12.33333333,-0.333333339999999,0.33333333,-0.66666667,12.33333343,12.66666677,15.33333343,15.0000001,-0.333333339999999,0.33333333,-0.66666667,-0.0526315787811634,0.952517162511651
"806","teshio.jp","ANTHOXANTHUM ODORATUM",12.9,12.75,16.66666667,14.5,1.75,3.76666667,-2.01666667,14.5000001,12.7500001,16.66666677,12.9000001,1.75,3.76666667,-2.01666667,-0.158169933661413,0.8802352946505
"807","konzadrt.us","AMBROSIA PSILOSTACHYA",6.6,13,21.6,11.8,-1.2,15,-16.2,11.8000001,13.0000001,21.6000001,6.6000001,-1.2,15,-16.2,-1.24615383656805,0.277350430485639
"808","brookdale.ca","SYMPHORICARPOS OCCIDENTALIS",17.5,13,0,0,-13,-17.5,4.5,1e-07,13.0000001,1e-07,17.5000001,-13,-17.5,4.5,0.346153843491124,1.34615384349112
